Project,Description,Billable,Start Time,End Time,start_timestamp,end_timestamp
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-08T23:00:00.000Z,2022-04-08T23:13:47.000Z,1649458800.0,1649459627.0
5e56df607ba4ff284c53a1e5,Reading and messaging on Slack,True,2022-04-08T23:14:14.000Z,2022-04-08T23:15:02.000Z,1649459654.0,1649459702.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-08T23:15:03.000Z,2022-04-08T23:23:35.000Z,1649459703.0,1649460215.0
5e56e1665b92677285acd781,Time tracking,True,2022-04-08T23:23:51.000Z,2022-04-08T23:28:51.000Z,1649460231.0,1649460531.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-04-08T23:53:01.000Z,2022-04-08T23:53:21.000Z,1649461981.0,1649462001.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-04-09T00:57:22.000Z,2022-04-09T00:57:44.000Z,1649465842.0,1649465864.0
5e56e1665b92677285acd781,Time tracking,True,2022-04-09T01:32:45.000Z,2022-04-09T01:36:00.000Z,1649467965.0,1649468160.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-11T20:39:24.000Z,2022-04-11T20:46:50.000Z,1649709564.0,1649710010.0
602f4800895dec08c3d638ba,integrated model project,True,2022-04-11T20:46:51.000Z,2022-04-11T20:57:14.000Z,1649710011.0,1649710634.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-11T20:57:33.000Z,2022-04-11T20:58:15.000Z,1649710653.0,1649710695.0
602f4800895dec08c3d638ba,integrated model project,True,2022-04-11T20:58:20.000Z,2022-04-11T21:00:51.000Z,1649710700.0,1649710851.0
5edfcdb1c236b03119337f95,Regularly Scheduled Green Gang Call,True,2022-04-11T21:00:51.000Z,2022-04-11T22:00:00.000Z,1649710851.0,1649714400.0
5e56e1665b92677285acd781,Time tracking,True,2022-04-12T19:48:18.000Z,2022-04-12T19:48:39.000Z,1649792898.0,1649792919.0
5e56dfce0121f031bdc3b040,Regularly Scheduled Team Meetings Call,True,2022-04-12T20:45:00.000Z,2022-04-12T21:30:00.000Z,1649796300.0,1649799000.0
5e56df607ba4ff284c53a1e5,Checking calendar and scheduling,True,2022-04-12T21:56:20.000Z,2022-04-12T21:56:31.000Z,1649800580.0,1649800591.0
5e56df607ba4ff284c53a1e5,Reading and messaging on Slack,True,2022-04-12T21:56:53.000Z,2022-04-12T22:06:20.000Z,1649800613.0,1649801180.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-04-12T22:06:21.000Z,2022-04-12T22:24:19.000Z,1649801181.0,1649802259.0
5e56e1665b92677285acd781,Time tracking,True,2022-04-12T22:24:20.000Z,2022-04-12T22:24:38.000Z,1649802260.0,1649802278.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-12T22:25:00.000Z,2022-04-12T22:26:02.000Z,1649802300.0,1649802362.0
5e56df607ba4ff284c53a1e5,Checking calendar and scheduling,True,2022-04-12T22:30:49.000Z,2022-04-12T22:30:52.000Z,1649802649.0,1649802652.0
5e56df607ba4ff284c53a1e5,Checking calendar and scheduling,True,2022-04-12T22:56:57.000Z,2022-04-12T22:57:14.000Z,1649804217.0,1649804234.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-04-12T22:57:15.000Z,2022-04-12T22:57:22.000Z,1649804235.0,1649804242.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-04-12T23:09:16.000Z,2022-04-12T23:16:47.000Z,1649804956.0,1649805407.0
5e56df607ba4ff284c53a1e5,Reading and messaging on Slack,True,2022-04-12T23:17:13.000Z,2022-04-12T23:19:03.000Z,1649805433.0,1649805543.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-04-12T23:19:20.000Z,2022-04-12T23:23:27.000Z,1649805560.0,1649805807.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-12T23:23:57.000Z,2022-04-12T23:25:27.000Z,1649805837.0,1649805927.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-04-12T23:25:32.000Z,2022-04-12T23:26:55.000Z,1649805932.0,1649806015.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-12T23:27:08.000Z,2022-04-12T23:27:20.000Z,1649806028.0,1649806040.0
5e56de580121f031bdc3afac,Uncategorized research for ALLFED,True,2022-04-12T23:27:59.000Z,2022-04-12T23:31:15.000Z,1649806079.0,1649806275.0
5f50058c3a37e35cbede35ea,Call about digital resilience,True,2022-04-12T23:31:15.000Z,2022-04-13T00:30:00.000Z,1649806275.0,1649809800.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-04-13T00:30:07.000Z,2022-04-13T00:45:01.000Z,1649809807.0,1649810701.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-04-13T00:45:05.000Z,2022-04-13T00:45:16.000Z,1649810705.0,1649810716.0
5e56de580121f031bdc3afac,google sheets or google drive,True,2022-04-13T00:45:17.000Z,2022-04-13T00:59:21.000Z,1649810717.0,1649811561.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-04-13T01:02:19.000Z,2022-04-13T01:02:32.000Z,1649811739.0,1649811752.0
5f50058c3a37e35cbede35ea,digital resilience project,True,2022-04-13T01:58:47.000Z,2022-04-13T01:58:49.000Z,1649815127.0,1649815129.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-13T01:59:07.000Z,2022-04-13T02:08:55.000Z,1649815147.0,1649815735.0
602f4800895dec08c3d638ba,integrated model project,True,2022-04-13T02:09:16.000Z,2022-04-13T02:09:39.000Z,1649815756.0,1649815779.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-13T02:09:51.000Z,2022-04-13T02:13:21.000Z,1649815791.0,1649816001.0
5edfcdb1c236b03119337f95,outdoor growing project,True,2022-04-13T02:13:36.000Z,2022-04-13T02:14:04.000Z,1649816016.0,1649816044.0
5e56df607ba4ff284c53a1e5,Emailing and checking email,True,2022-04-13T02:14:13.000Z,2022-04-13T02:14:31.000Z,1649816053.0,1649816071.0
